Title,Author,Price,Language,Publish Year,Publisher,Weight,Description,Image URL,Detail URL
Ông Già Và Biển Cả,Ernest Hemingway,"45,000₫",Tiếng ViệtĐịnh dạng: Bìa mềmKích thước: 	20.5 x 14 x 0.6 cm cmNgày phát hành: 14/01/2024Số trang: 136,14/01/2024,Nxb văn học,200.00 gam,"Giới thiệu sáchGiống như cuốn tiểu thuyết đồ sộ Moby Dick của Herman Melville, Ông già và biển cả cũng là hành trình kiếm tìm một con cá, nhưng nhân vật lão Santiago không giống như vị thuyền trưởng Ahab xảo quyệt và bí ẩn, đó chỉ là một ông lão cô đơn nhưng đáng mến và rộng lòng thương yêu.Nếu Ahab tìm cách trả thù một con cá voi khổng lồ để khẳng định bản ngã siêu quần của mình thì ông già Santiago lại là người giản dị, khiêm cung, luôn tự biết mình có chăng chỉ khôn khéo hơn thiên nhiên một chút, ông chẳng là gì so với con cá tài ba kia, và ông đi giết con cá không phải để khuếch trương cái tôi mà chỉ để kiếm ăn, đúng như lời ông độc thoại: “... bọn cá không được tinh ranh như chúng ta những kẻ sát hại chúng, dù cho chúng cao quý hơn và cũng giỏi giang hơn.”Đôi khi ta sẽ bắt gặp trong trước tác ấy một điều gì đó ta biết từ lâu hoặc nghĩ là ta đã biết, nhưng ngay cả thế sự khám phá này vẫn đem đến cho ta thật nhiều khoan khoái. Có lẽ những gì Hemingway muốn nói, chúng ta đã đâu đó từng biết, nhưng đến những đoạn cuối cùng khi ông già không còn cố gắng chống cự nỗi đau mà nhận diện nó như minh chứng cho sự sống, chúng ta vẫn vừa thắt lòng vừa nhẹ nhõm khi nhận ra rằng, ừ, nỗi đau cũng quý giá nhường ấy.",https://product.hstatic.net/200000845405/product/p98321m__ng_60010559a131468da8fc6982c596d5da_master.jpg,https://www.vinabook.com/products/ong-gia-va-bien-ca-4-4
Bản Thảo Tìm Thấy Tại Accra,Paulo Coelho,"86,400₫",Tiếng ViệtĐịnh dạng: Bìa mềmKích thước: 	20.5 x 14 x 0.9 cm cmNgày phát hành: 20/11/2023Số trang: 192,20/11/2023,Nxb Hội Nhà Văn,200.00 gam,"Bản Thảo Tìm Thấy Tại AccraVào một đêm năm 1099, Jerusalem đang đứng trước cuộc vây hãm của quân Thập tự chinh, trong sự tuyệt vọng và hỗn loạn, những con người từ mọi lứa tuổi và đức tin đã quy tụ để lắng nghe lời thông thái từ một người đàn ông Hy Lạp được biết đến với cái tên, Copt.Thay vì sợ hãi một tương lai khó tránh, với Copt, quan trọng là phải giữ cho tri thức không bị sụp đổ chung với bức tường thành. Nhưng tri thức là gì? Đó là nhận thức về Tình yêu, về Hiến dâng, về Tinh thần, về sự sống và cái chết, về cuộc phiêu lưu của phận người trên Trái đất này. Người ta đặt câu hỏi, những câu hỏi mà họ sợ sẽ chẳng còn cơ hội được giải đáp, và Copt điềm tĩnh trả lời, mãi tới tận khi bức màn đêm đen đặc phủ xuống Jerusalem. Copt nói lời cuối cùng:""Hãy đi bình an!""",https://product.hstatic.net/200000845405/product/p98176mban_469d8346cebb444abd1db57ae76891c3_master.jpg,https://www.vinabook.com/products/ban-thao-tim-thay-tai-accra
Song nguy thuyền,Tạ lăng Khiết,"306,000₫",Tiếng ViệtĐịnh dạng: Bìa mềmKích thước: 16 x 24 cmNgày phát hành: 17/10/2023Số trang: 672,17/10/2023,Nxb Lao động,1000.00 gam,"GIỚI THIỆU TÁC GIẢ TẠ LĂNG KHIẾT:Nhà văn nữ Tạ Lăng Khiết là người gốc Quảng Tây, Trung Quốc, nhưng đã lập gia đình và sinh sống tại châu Âu nhiều năm. Cô từ bỏ công việc trong lĩnh vực quản lý tài chính, rẽ hướng sang nghiên cứu văn chương, ngôn ngữ chuyên sâu và sáng tác văn học. Cô đặc biệt rất yêu quý Việt Nam, từng nhiều lần sang Việt Nam để tìm hiểu văn hóa, đời sống, con người nơi đây. Cô cũng có nguyện vọng sẽ sang Việt Nam sống một thời gian để tìm cảm hứng sáng tác.Tiểu thuyết dài đầu tay - Song nguy thuyền của cô xoay quanh cuộc sống của người dân châu Âu thời kì hậu chiến tranh Thế giới II cùng những tư tưởng triết học về việc nhìn nhận đánh giá về cuộc đời, về nhân sinh, về chiến Tác phẩm được đón nhận nồng nhiệt ở quốc tế, khiến độc giả Trung Quốc và độc giả châu Âu phải thán phục bởi góc nhìn mới lạ, lượng kiến thức đồ sộ, sâu sắc về lịch sử châu Âu, công nghệ, tôn giáo, triết học, điêu khắc – hội họa – nhạc kịch, đại dương học, trong tác phẩm.Tạ Lăng Khiết tốt nghiệp đại học chuyên ngành Quản lý Doanh nghiệp, sau đó, chuyển hướng sang học ngành Ngôn ngữ Trung Quốc. Cô đã làm việc trong lĩnh vực quản lý tài chính suốt mười một năm trước khi quyết định từ chức vào năm 1999. Sự nghiệp văn chương của Tạ Lăng Khiết bắt đầu từ năm 2001 với nhiều truyện ngắn được đăng tải trên các tạp chí như: Tháng Mười, Văn học Bắc Kinh, Tác gia Trung Quốc, Văn học Thượng Hải, Chuyên gia, Tiểu thuyết giới, Văn học Thời đại, Văn học Quảng Tâ Trong đó, một số tác phẩm của cô đã được chọn vào các tuyển tập như: Tuyển tập truyện ngắn, Tuyển tập truyện ngắn Trung Quốc, Tác giả nữ Văn học Trung Quố",https://product.hstatic.net/200000845405/product/p98023msong_1bcf665b034b496daa1688971271d213_master.png,https://www.vinabook.com/products/song-nguy-thuyen
Những Thử Thách Của Apollo - Tòa Tháp Nero,Rick Riordan,"208,000₫",Tiếng ViệtĐịnh dạng: Bìa mềmKích thước: 20.5 x 14.5 x 2 cm cmNgày phát hành: 10/11/2023Số trang: 484,10/11/2023,Nxb Lao động,600.00 gam,"Những Thử Thách Của Apollo - Tòa Tháp NeroTóm tắt nội dung:Liệu vị thần Hy Lạp Apollo bị ném xuống trái đất dưới hình dạng thiếu niên phàm trần Lester Papadopoulos cuối cùng có giành lại được vị trí của mình trên đỉnh Olympus?Theo chỉ dẫn của lời tiên tri, Apollo và Meg đã tìm đến địa điểm cuối cùng – tòa tháp Nero – để giao chiến với hoàng đế Nero và nguy hiểm hơn nữa, quái thú Python. Nhập hội với Apollo và Meg trên đường đi có Will – con trai của chính vị thần, Nico – con trai thần Hades, Rachel – cô đồng Sấm Truyền Delphi, một nữ chiến binh người Gaul hung tợn và những người bạn tộc địa oa mới quen có niềm đam mê kỳ lạ với mũ. Bước vào cuộc đấu một mất một còn với kẻ thù, Apollo sẽ phải tìm ra ý nghĩa đích thực từ kiếp sống Lester Papadopoulos ngắn ngủi này để giành chiến thắng.Giới thiệu tác giả:RICK RIORDAN là tác giả có sách bán chạy nhất do tờ New York Times bình chọn cho series truyện dành cho trẻ em Percy Jackson và các vị thần trên đỉnh Olympus và series tiểu thuyết trinh thám dành cho người lớn Tres Navarre. Ông có mười lăm năm giảng dạy môn tiếng Anh và lịch sử tại các trường trung học cơ sở công và tư ở San Francisco Bay Area thuộc California và Texas, từng nhận giải thưởng Giáo viên Ưu tú đầu tiên của trường vào năm 2002 do Saint Mary’s Hall trao tặng. Ông hiện đang sống ở San Antonio, Texas cùng vợ và hai con trai, dành toàn bộ thời gian cho sáng tác.",https://product.hstatic.net/200000845405/product/p98019map_29e4200c57a64e50b622474e2388922b_master.jpg,https://www.vinabook.com/products/nhung-thu-thach-cua-apollo-toa-thap-nero
Verity - Bí Mật Bị Chôn Vùi,Colleen Hoover,"175,500₫",Tiếng ViệtĐịnh dạng: Bìa mềmKích thước: 20.5 x 13 x 2.5 cm cmNgày phát hành: 16/10/2023Số trang: 500,16/10/2023,NXB Thanh Niên,620.00 gam,"Verity - Bí Mật Bị Chôn VùiTác phẩm với hơn 220.000 lượt rating trên Amazon và gần 2 TRIỆU lượt rating trên Goodreads.Nội dung chínhLowen Ashleigh là một nhà văn đang gặp khó khăn và đang trên bờ vực phá sản thì nhận được một đề nghị công việc có một không hai trên đời. Jeremy Crawford, chồng của tác giả nổi tiếng Verity Crawford, đã thuê Lowen hoàn thành những cuốn sách còn lại trong một loạt truyện thành công mà người vợ gặp tai nạn của anh không thể hoàn thành.Lowen đến nhà Crawford, sẵn sàng sắp xếp lại các ghi chú và phác thảo trong nhiều năm của Verity, với hy vọng tìm đủ tài liệu để giúp cô ấy có thể bắt đầu công việc của mình. Trong phòng làm việc hỗn loạn, Lowen ngoài ý muốn phát hiện ra một cuốn tự truyện chưa hoàn thành mà Verity có lẽ sẽ không bao giờ cho ai đọc. Từng trang, từng trang của cuốn tự truyện ngập tràn những lời thú tội lạnh thấu tâm can, bao gồm cả hồi ức của Verity về cái đêm mà gia đình cô mãi mãi thay đổi.Lowen quyết định giấu bản thảo vì cô biết rằng nội dung của nó có thể sẽ đánh gục Jeremy, người chồng, người cha đã phải chịu vô vàn đau đớn trong suốt nhiều tháng qua. Nhưng khi tình cảm của Lowen dành cho Jeremy lớn dần, cô nhận ra từng lời trong cuốn tự truyện này đều có thể khiến cô trở thành người hưởng lợi. Suy cho cùng, dù cho Jeremy có chung thủy với người vợ gặp tai nạn của mình đến thế nào, thì sự thật kinh hoàng này chắc chắn sẽ khiến anh không thể tiếp tục yêu cô ta vô điều kiện nữa.Nhưng đến cuối cùng, ai mới là kẻ nói dối, còn sự thật thuộc về ai?Tác giảCOLLEEN HOOVER - NỮ TIỂU THUYẾT GIA THỐNG TRỊ MỌI BẢNG XẾP HẠNG VĂN HỌCKhởi đầu nghiệp viết lách với vị thế một nhà văn nghiệp dư, Colleen Hoover đã bán được hơn 20 triệu cuốn sách trên toàn thế giới và có lượng người hâm mộ khổng lồ trên mạng xã hội (đặc biệt là nhóm Facebook Colleen Hoover’s CoHorts và TikTok). Theo trang Book Riot, tại các hiệu sách khắp nước Mỹ, sách của Colleen Hoover luôn ở trên các kệ sách bán chạy nhất. Và không chỉ là một hay hai cuốn. Năm 2022, 6 trong số 10 cuốn sách bán chạy nhất của năm là tiểu thuyết của Colleen Hoover.Cô sinh năm 1979, hiện đang sống ở Texas cùng chồng và ba cậu con trai. Cô cũng là người sáng lập của Bookworm Box, một dịch vụ quyên tặng sách phi lợi nhuận, và sở hữu một hiệu sách ở Sulphur Springs, Texas.Một số trích dẫn hay1. “Một nhà văn không bao giờ có đủ can đảm để viết về chính họ trừ khi họ sẵn sàng tách rời mọi lớp bảo vệ giữa tâm hồn tác giả và cuốn sách của họ. Lời lẽ nên đến trực tiếp từ sâu thẳm ruột gan của con người, xé nát thịt xương để vượt thoát ra. Những gì xấu xa nhất, khủng khiếp nhất và có chút đáng sợ nữa sẽ hoàn toàn được phơi bày. Tự truyện khiến người đọc yêu mến tác giả không phải là một tự truyện thực sự. Không ai đáng mến mộ từ trong ra ngoài cả. Tốt nhất, người ta chỉ nên rời khỏi một cuốn tự truyện với sự chán ghét khó chịu đối với tác giả của nó mà thôi.”2. “Đó là điều bạn sẽ làm khi phải trải qua điều tồi tệ nhất trong những điều tồi tệ nhất. Bạn thường tìm kiếm những người giống mình... những người thảm hơn... và bạn lợi dụng họ để khiến bản thân cảm thấy tốt hơn về những thứ tồi tệ đã xảy ra với bạn.”3. “Một số gia đình may mắn không phải trải qua bi kịch nào. Nhưng vẫn có những gia đình mà dường như bi kịch cứ nối tiếp nhau xếp hàng chờ xảy ra. Điều gì tồi tệ có thể xảy ra thì sẽ xảy ra. Và sau đó sẽ càng ngày càng tồi tệ hơn nữa.”4. “Hãy chăm sóc cơ thể của bạn. Cho nó ăn những gì nó đang cần, không phải những gì ý thức bảo với bạn là nó muốn. Chiều theo ý muốn để rồi cuối cùng làm tổn hại đến thân thể cũng giống như người mẹ nhu nhược nhượng bộ đứa con của mình: Ôi, vậy là con có một ngày tồi tệ hả? Con có muốn ăn một hộp bánh quy không? Được, con yêu. Ăn đi. Và uống chai soda này nữa nếu con muốn.Chăm sóc cơ thể của bạn không khác gì chăm sóc một đứa trẻ. Đôi khi nó khó khăn, đôi khi nó cực kỳ khó chịu, đôi khi bạn chỉ muốn từ bỏ, nhưng nếu từ bỏ, bạn sẽ phải trả giá trong khoảng mười tám năm sau đó thôi.”",https://product.hstatic.net/200000845405/product/p97994mve_40f50f8b2d824412a335706a451e27c7_master.jpg,https://www.vinabook.com/products/verity-bi-mat-bi-chon-vui
Thảm Án Lúc Nửa Đêm,Laura Sicola,"170,100₫",Tiếng ViệtĐịnh dạng: Bìa mềmKích thước: 20.5 x 14 x 2 cm cmNgày phát hành: 17/06/2023Số trang: 404,17/06/2023,NXB Thanh Niên,420.00 gam,"Thảm Án Lúc Nửa ĐêmBắc Kinh năm 1937 là sự hòa quyện giữa đặc quyền và tai tiếng, giữa xa hoa và những hang ổ thuốc phiện, giữa tin đồn và mê tín dị đoan. Người Nhật đang bao vây thành phố, và việc phát hiện ra thi thể bị tàn phá nặng nề của Pamela Werner, con gái một cựu lãnh sự Anh, khiến Bắc Kinh vốn đã chìm trong lo lắng lại càng thêm rùng mình khiếp sợ. Phải chăng Pamela đã bị một gã điên giết hại? Mọi nghi vấn được đặt ra, thủ phạm có thể là một trong số những tên lính Nhật hay lũ hồ ly tinh đáng sợ? Với danh sách nghi phạm ngày càng tăng và manh mối mỗi lúc một thưa thớt dần, hai vị thanh tra – một người Anh và một người Trung Quốc – đã chạy đua với thời gian để tìm ra hung thủ trước khi quân Nhật tràn vào. Liệu họ có thể tìm ra hung thủ hay không?Trong cuốn sách này, nhà sử học và chuyên gia về Trung Quốc Paul French đã lật giở lại và khám phá ra sự thật đằng sau vụ giết người khét tiếng này, đồng thời mang đến cái nhìn hiếm hoi về những ngày cuối cùng của Bắc Kinh thuộc địa.Về tác giả:Paul French (sinh ngày 27 tháng 8 năm 1966) sống ở Thượng Hải, là nhà phân tích và cố vấn kinh doanh. Ông thường viết bài về Trung Quốc cho các tờ báo tiếng Anh trên khắp thế giới. French đã học lịch sử, kinh tế và tiếng Quan thoại tại trường đại học và có bằng Thạc sĩ Triết học về kinh tế tại Đại học Glasgow.Ngoài các bài báo về nhiều chủ đề, ông còn chuyên viết sách về lịch sử Trung Quốc hiện đại và xã hội Trung Quốc đương đại, bao gồm cả tác phẩm Thảm án lúc nửa đêm.Một số trích dẫn tâm đắc1. Thi thể bị sát hại ở Tháp Cáo dường như đã quệt lên những vòng thành xoắn ốc màu sắc man rợ. Đây không phải một vụ ám sát, không phải một âm mưu chính trị, mà là vụ giết người chặt xác một cô gái vô tội. Mọi nỗi sợ hãi của thành phố hòa làm một và giờ nó có một cái tên định hình cho điều kinh khủng sắp giáng xuống đầu tất cả – Pamela Werner.2. Tháp Cáo vẫn đổ bóng xuống ngõ Xưởng Thiết Giáp, nhô cao trên những gì còn lại của những hutong trong khu ổ chuột bát nháo từng là Đất Độc. Nó cũng đổ bóng lên tường Thát Đát cổ kính, nơi Pamela được tìm thấy vào buổi sáng tháng Một lạnh giá hồi năm 1937. Giờ chỉ còn những cụ cao niên gốc Bắc Kinh mới gọi nó là Tháp Cáo; chỉ có những người rất già rồi mới nhắc tới lũ cáo thành tinh. Chỉ vài người, nếu họ còn đó, mới nhớ được cái ngày người ta phát hiện thi thể cô gái nước ngoài bị hủy hoại dưới chân tháp.3. Theo truyền thuyết Trung Quốc, khi một con hồ ly tinh rời khỏi thế giới này, hình ảnh của nó sẽ lóe lên trước khi biến mất. Ảnh hưởng của con yêu tinh dịu lại, nên phàm trần sẽ được chữa lành. Những vết sẹo mờ đi và biến mất, những nhơ nhuốc dơ bẩn dần được tẩy rửa cho đến khi chẳng còn dấu vết và cuộc đời trở lại bình thường. Nhưng đó chỉ là ảo ảnh mà thôi, vì thực ra mọi thứ đều thay đổi và chẳng điều gì mãi còn như trước.",https://product.hstatic.net/200000845405/product/p97988mtham_f8426b2951104369b64aed9b63b8de7c_master.jpg,https://www.vinabook.com/products/tham-an-luc-nua-dem
Tận Đáy Cảm Xúc,Oscar Wilde,"125,100₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/tan-day-cam-xuc-bia-truoc_4617fa1432de4932b91baf4663b9e836_master.jpg,https://www.vinabook.com/products/tan-day-cam-xuc
Ti Mệnh (Tái Bản 2023),Cửu Lộ Phi HươngNgười dịch: Mặc Lam,"148,500₫",Tiếng ViệtĐịnh dạng: Bìa mềmKích thước: 20.5 x 14.5 cmNgày phát hành: 30/11/2023Số trang: 648,30/11/2023,Nxb Lao động,700.00 gam,"Ti MệnhCuộc sống của Nhĩ Sanh từ năm mười ba tuổi chỉ xoay quanh một người. Người ấy tên là Trường Uyên.Trường Uyên là người dạy Nhĩ Sanh viết chữ, dạy Nhĩ Sanh luyện kiếm và là người luôn bảo vệ Nhĩ Sanh. Nhưng Trường Uyên biết, mối nhân duyên giữa họ sẽ chẳng thể nào thành. Bởi vì chàng là một con rồng, vừa sinh ra số mệnh đã định sẵn phải bị giam cầm ở nơi không có đêm ngày, vĩnh viễn cô độc, vĩnh viễn không có tự do.Và Nhĩ Sanh, trên đời này vốn chẳng có Nhĩ Sanh nào cả, mà đó chỉ là một giấc mộng ngắn ngửi nơi trần thế của vị thần quân có tên Ti Mệnh, người nắm giữ trong tay số mệnh của cả nhân gian. Một lần gặp Trường Uyên ở chốn thẳm sâu tăm tối ấy cùng chàng kết thành bạn thân, nàng đã quyết định một điều...Nếu thiên mệnh bắt Trường Uyên phải chịu cảnh tù hãm như như thế, nàng sẽ giúp chàng đi ngược ý trời!‘‘Thân làm Ti Mệnh Tinh Quân thứ ta không tin nhất, chính là số phận. Trời đất đã bất nhân, ta nghịch thiên thì có làm sao?“Mời bạn đón đọc.",https://product.hstatic.net/200000845405/product/p97751mb_a_tr_c_ti_m_nh_file_in_1_a3dc4ab38eef489cafb9d9194534e743_master.png,https://www.vinabook.com/products/ti-menh-tai-ban-2023
Nhật Ký Hạnh Phúc Của Công Chúa Fubao,Oscar Wilde,"135,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/bia-ao_nhat-ky-hanh-phuc-cua-cong-chua-fubao-1_2_5c93ae5595ec40f3843a96afd8c83962_master.jpg,https://www.vinabook.com/products/nhat-ky-hanh-phuc-cua-cong-chua-fubao
999 Lá Thư Gửi Cho Chính Mình - Tô Màu Cuộc Sống,Oscar Wilde,"89,100₫",Tiếng Việt,2023,Văn Học,460,null,https://theme.hstatic.net/200000845405/1001223012/14/no_image.jpg?v=354,https://www.vinabook.com/products/999-la-thu-gui-cho-chinh-minh-to-mau-cuoc-song
Những Kẻ Ăn Sách,Sunyi DeanNgười dịch: Trọng Nghĩa,"215,100₫",Tiếng ViệtĐịnh dạng: Bìa mềmKích thước: 24 x 16 cmNgày phát hành: 30/11/2022Số trang: 436,30/11/2022,NXB Thanh Niên,450.00 gam,"Những Kẻ Ăn SáchNgoài Yorkshire Moors, có một tộc người bí mật coi sách là thức ăn và lưu giữ mọi nội dung của cuốn sách trong đầu sau khi ăn nó. Đối với họ, tiểu thuyết gián điệp là một món ăn nhẹ; tiểu thuyết lãng mạn là một món ngon ngọt ngào. Ăn bản đồ có thể giúp họ nhớ các điểm đến và trẻ em, khi chúng cư xử không đúng mực, buộc phải ăn những trang từ điển khô khốc, mốc meo.Devon là một phần của Gia đình ấy, một gia tộc ăn sách lâu đời và ẩn dật. Các anh trai của cô lớn lên và say sưa với những câu chuyện về lòng dũng cảm và phiêu lưu, còn Devon - giống như tất cả những người phụ nữ thích ăn sách khác - được nuôi dưỡng bằng chế độ ăn kiêng tuyển chọn cẩn thận gồm những câu chuyện cổ tích và những câu chuyện cảnh báo.Nhưng cuộc sống thực không phải lúc nào cũng có kết thúc có hậu, khi Devon biết được điều đó lúc đứa con trai do cô sinh ra sở hữu niềm khao khát hiếm gặp và đen tối hơn - thằng bé không thích ăn sách, mà muốn gặm nhấm tâm hồn con người.Về tác giả:Sunyi Dean là một tác giả tự kỷ chuyên viết tiểu thuyết giả tưởng. The Book Eaters là cuốn tiểu thuyết đầu tay của cô. Sinh ra ở Hoa Kỳ và lớn lên ở Hồng Kông, hiện cô sống ở Yorkshire cùng các con. Khi không đọc sách, chạy bộ, tập yoga, đôi khi cô ấy trốn khỏi thành phố để bơi lội hoang dã trong những thung lũng cô đơn.Những lời khen tặng:“Sáng tạo, độc đáo, sâu sắc và được kể bằng giọng văn ấn tượng như chính câu chuyện. Tôi đã đọc xong cuốn tiểu thuyết này chỉ trong một lần, nhưng tôi sẽ còn suy ngẫm về nó trong một thời gian dài nữa. Một bậc thầy mới về thể loại giả tưởng hiện đại. Đừng bỏ lỡ nó.” - James Rollins, cuốn sách bán chạy số 1 của New York Times: The Starless Crown“Hai dòng thời gian hấp dẫn đã dệt nên một câu chuyện có nhịp độ ly kỳ ... Nó lột bỏ lớp vỏ bọc nuông chiều của những câu chuyện cổ tích và truyền thống cho đến những tổn thương bên dưới, với cái nhìn phong phú, nhiều sắc thái về đạo đức và tình mẫu tử.” - Essa Hansen, tác giả cuốn Nophek GlossMời bạn đón đọn.",https://product.hstatic.net/200000845405/product/p97578mnh_ng_k_n_s_ch_b_a_1_432665e029fa4c6a9bb69c61239e0a0f_master.jpg,https://www.vinabook.com/products/nhung-ke-an-sach
Lời Tiên Tri Cuối Cùng,Naomi NovikNgười dịch: Lâm Đức Duy,"215,100₫",Tiếng ViệtKích thước: 20.5 x 14 cmNgày phát hành: 30/11/2023Số trang: 472,30/11/2023,NXB Thanh Niên,500.00 gam,"Lời Tiên Tri Cuối CùngCuốn sách được đề cử cho giải thưởng HUGO cho hạng mục Cuốn sách hay nhất của năm theo bình chọn của: Paste, Publishers Weekly.Nếu bạn cảm thấy hồi hộp với “Học viện Scholomance” (phần 1) và “Lễ tốt nghiệp sinh tử” (phần 2) thì không thể bỏ qua “Lời tiên tri cuối cùng” – tức phần 3 của bộ truyện này.Về nội dung:El, Aadhya, Liu và những người bạn đã sống sót thoát khỏi lễ tốt nghiệp sinh tử của Scholomance, chỉ trừ duy nhất một người — Orion. Đau khổ vì sự hy sinh của người bạn đồng hành gan dạ và tốt bụng, El quyết tâm quay trở lại Scholomance để giải thoát Orion khỏi lỗ đen chết chóc, nơi cậu tưởng như sẽ mắc kẹt vĩnh viễn.Trên hành trình giải cứu Orion, El và những người bạn của mình cũng khám phá ra một bí mật động trời về lời phán quyết sau cùng của số mệnh. Liệu với sự hỗ trợ tưởng chừng như vô điều kiện của một trong những thành bang hùng mạnh nhất, El có thể thay đổi thời cuộc và cứu lấy những người mà cô hết lòng yêu thương? Hay đó mới chỉ là sự khởi đầu của mọi nỗi đau và mất mát như lời tiên tri về số mệnh hủy diệt của nữ phù thủy hắc ám nhất trong lịch sử?Về tác giả:Naomi Novik tốt nghiệp Đại học Brown chuyên ngành Văn học Anh và nhận bằng thạc sĩ Khoa học máy tính tại Đại học Columbia. Trong suốt sự nghiệp viết lách của mình, bà đã nhận được vô số giải thưởng lớn nhỏ và nhận được đề cử cho giải thưởng Hugo vinh danh những cuốn sách khoa học giả tưởng và viễn tưởng xuất sắc nhất.Mời bạn đón đọc.",https://product.hstatic.net/200000845405/product/p97577ml_i_ti_n_tri_cu_i_c_ng_0d0bb91bd8e14a2da6366db8b15eb797_master.jpg,https://www.vinabook.com/products/loi-tien-tri-cuoi-cung
Lâu Đài,Franz Kafka,"118,800₫",Tiếng ViệtĐịnh dạng: Bìa mềmKích thước: 20.5 x 14  cmNgày phát hành: 30/11/2022Số trang: 437,30/11/2022,Nxb văn học,0.00 gam,"Lâu ĐàiXảy ra vỏn vẹn trong 6 ngày, mà đằng đẵng bằng vạn kiếp con người, câu chuyện của K. tan hẫng, dang dở không kết thúc, dìm toàn bộ cái sân khấu yêu đương, tranh đấu, nỗ lực, bất lực, náo hoạt nhưng dường như câm lặng của lũ rối đang trình diễn vào đầm lầy tư tưởng...Tiểu thuyết Lâu đài - được Franz Kafka sáng tạo nên rồi phán quyết phải thiêu hủy - là viên ngọc bí ẩn nhất và đẹp nhất trong những tác phẩm lớn còn lại của Kafka. Huyền hoặc như một giấc mơ phi lý nhưng tột cùng chân thực, đó là những dòng sấm truyền mở đầu cho một thế kỷ 20 đầy đại họa mãi lâu sau thế giới mới biết đến, là tác phẩm lạc chân vào thì dễ mà khó lòng nắm bắt. Nhờ người kế thừa Max Brod không nỡ ném vào lửa, cùng với những di sản quý giá khác của Kafka, Lâu đài đã vĩnh viễn đặt ông lên đỉnh cao thiên tài bất tử của nền văn học thế giới.“Để nêu danh một nhà văn đã đặt dấu ấn sâu đậm lên thời đại của chúng ta không kém gì Dante, Shakespeare hay Goethe, thì với các thế hệ đương thời, đó nhất định là Kafka.”- W.H.Auden -Mời bạn đón đọc.",https://product.hstatic.net/200000845405/product/p97486m8935235238084_eabe959666cd4504bdfc40028158ed25_master.jpg,https://www.vinabook.com/products/lau-dai-2-2
Những Lối Đi Dưới Hàng Cây Tăm Tối,Ivan Bunin,"76,500₫",Tiếng ViệtĐịnh dạng: Bìa mềmKích thước: 20.5 x 14 cmNgày phát hành: 30/11/2022Số trang: 292,30/11/2022,Nxb Thế giới,400.00 gam,"Những Lối Đi Dưới Hàng Cây Tăm TốiSơ lược về tác phẩmTác phẩm bao gồm những truyện ngắn hay nhất thời kỳ đầu của Ivan Bunin: Những quả táo Antonov, Quý ông từ San Francisco đến, cùng những truyện ông viết trong những năm cuối đời: Say nắng, Những lối đi dưới hàng cây tăm tối...Chúng có thể được coi là những câu chuyện say đắm về tình yêu, về cảnh trí không thể nào quên của nước Nga. ""Vì ở đây"", Bunin viết như vậy về chính mình ""trong sự tĩnh mịch vô cùng của đồng quê...giữa ngũ cốc chất đầy ngưỡng cửa, giữa những đồng tuyết, tuổi thơ tôi, ngập tràn chất thơ buồn rầu, tiếc nuối, đã trôi qua ở đó"". Xuyên suốt những truyện của ông là cảm giác về sự mong manh của tồn tại, là nhận thức thường trực về sự vô thường của những ước vọng và những kết quả của con người...Mời bạn đón đọc.",https://product.hstatic.net/200000845405/product/p97481m8935235238848_b825aa76675a4d8b83f73b125d7c1d4c_master.jpg,https://www.vinabook.com/products/nhung-loi-di-duoi-hang-cay-tam-toi-1
