Title,Author,Price,Language,Publish Year,Publisher,Weight,Description,Image URL,Detail URL
Phân Tích Thị Trường Chứng Khoán (Tái Bản 2023),Laura Sicola,"197,100₫",Tiếng ViệtĐịnh dạng: Bìa mềmKích thước: 23 x 16 x 2.1 cm cmNgày phát hành: 17/11/2023Số trang: 424,17/11/2023,NXB ĐH Kinh tế Quốc dân,550.00 gam,"Phân Tích Thị Trường Chứng KhoánThị trường đầu tư là sự kết hợp của rất nhiều chu kỳ lớn nhỏ, và chiến thắng sẽ thuộc về người biết xác định tốt nhất vị trí của mình trong các chu kỳ thất thường.Phân tích thị trường chứng khoán cung cấp cho độc giả những hiểu biết sâu sắc để không bị chu kỳ thị trường quật ngã. Thấu hiểu sự vận hành của các chu kỳ chính là chìa khóa để tối đa cơ hội, tối thiểu rủi ro khi tham gia vào thị trường.Xem Thêm",https://product.hstatic.net/200000845405/product/p98000mpha_53c743362ceb44a298fc390d2c2c9ceb_master.jpg,https://www.vinabook.com/products/phan-tich-thi-truong-chung-khoan-tai-ban-2023
Vua Trái Phiếu,Laura Sicola,"177,300₫",Tiếng ViệtĐịnh dạng: Bìa mềmKích thước: 	20.5 x 13 x 2 cm cmNgày phát hành: 15/11/2023Số trang: 408,15/11/2023,NXB Công Thương,520.00 gam,"Vua Trái PhiếuTrong thị trường chứng khoán, nhiều người quen thuộc với những nhà đầu tư nổi tiếng như Warren Buffett hay Peter Lynch, nhưng khi nói đến trái phiếu, không thể không nhắc đến Bill Gross. Ông nổi tiếng là một nhân vật quan trọng trong lĩnh vực đầu tư trái phiếu và đã được tạp chí Fortune vinh danh vào năm 2022.Trước khi Bill Gross được giới đầu tư biết đến với biệt danh Vua Trái Phiếu, ông là một tay cờ bạc. Năm 1966, khi mới tốt nghiệp đại học, ông đến Vegas với 200 đô la và khả năng đếm bài. Sau khi kiếm được 10.000 đô la và vô số lần bị cấm cửa tại các sòng bạc, ông đã bị trò chơi này mê hoặc, và vì thế, ông đăng ký nhập học trường kinh doanh.Vua Trái Phiếu là câu chuyện kể về cách người đàn ông đó đã khiến người Mỹ phải rót tiền cho sòng bạc của chính ông. Trong suốt nhiều thập kỷ, Bill Gross đã biến thị trường trái phiếu đang ngủ yên thành một trò chơi bất ổn với rủi ro cao, phần thưởng cao. Ông là người sáng lập Pimco, một trong những công ty đầu tư quyền lực, bí mật và khốc liệt nhất hiện nay. Bill Gross còn góp phần tái định hình hệ thống tài chính sau cuộc suy thoái toàn cầu và thu về vô số người hâm mộ cũng như kẻ thù địch trên hành trình đó. Giống như mọi nhân vật phản anh hùng của Mỹ, tham vọng của ông cũng sẽ là điều khiến ông bị hủy hoại.Theo lập luận của nhà báo - tác giả Mary Childs, ta phải hiểu được thị trường trái phiếu để hiểu được kẻ thắng và người thua trong trò chơi tiền bạc. Và để hiểu được thị trường trái phiếu, ta phải hiểu được Vua Trái Phiếu - Bill Gross.Một số nhận xét“Một cuốn sách được viết rất hay, với những nghiên cứu sâu sắc về một trong những người đàn ông của giới tiền tệ, một người đã kiếm được cả gia tài sau đó mất đi tất cả, một người đã thay đổi cả lĩnh vực tài chính - nhưng không theo chiều hướng tốt hơn.”- Roxane Gay -“Vua Trái Phiếu không chỉ là câu chuyện về Bill Gross. Đó là câu chuyện kể về sự mở rộng của lĩnh vực tài chính cho đến khi nó đạt tới mức độ như hiện tại, nơi mà các chuyên gia nắm quyền thống trị và những người có túi tiền hạn chế không thể giành chiến thắng.”- Emily Flitter, New York Times -“Tên hâm nào lại đi đọc một cuốn sách tới ba lần trong hai tháng vậy? Chính tôi. Vua Trái Phiếu của Mary Childs là một cuốn sách khiến ta phải háo hức lật sang trang tiếp theo - về những... kẻ gian trá trong giới tín dụng”- Roben Farzad, người dẫn chương trình radio Full Disclosure“Một cuốn sách tuyệt vời đến đáng ngạc nhiên. Nó loại bỏ tất cả những thuật ngữ phức tạp của thế giới tài chính để cung cấp cho độc giả một góc nhìn dễ hiểu và sáng tỏ về sự trỗi dậy của thị trường trái phiếu trị giá hàng nghìn tỷ đô la. Văn phong xuất sắc, với thông tin được nghiên cứu một cách tỉ mỉ. Một cuốn sách giúp ta được mở mắt. Cuốn sách này tập trung vào một nhân vật hấp dẫn và thú vị, mà cuộc hành trình của người đó sẽ đưa chúng ta tiến vào trung tâm của giới tài chính trong vòng nửa thế kỷ qua.”- Greg Rosalsky, Planet Money -Rút Gọn",https://product.hstatic.net/200000845405/product/p97998mvua_cea32ce9eb4342a596caab6ec3e52a8e_master.jpg,https://www.vinabook.com/products/vua-trai-phieu
Nói Sao Cho Khách Hàng Thích - Bán Sao Cho Khách Hàng Mua,Jeb Blount,"134,100₫",Tiếng ViệtĐịnh dạng: Bìa mềmKích thước: 19 x 13 x 1.3 cm cmNgày phát hành: 17/10/2023Số trang: 268,17/10/2023,NXB ĐH Kinh tế Quốc dân,400.00 gam,"Nói Sao Cho Khách Hàng Thích - Bán Sao Cho Khách Hàng MuaTrong thời điểm mà thị trường biến động như hiện nay, việc bán hàng trở nên rất khó khăn. Người mua trở nên khan hiếm và chúng ta phải cạnh tranh quyết liệt với đối thủ để ký được hợp đồng với một số ít người vẫn muốn mua hàng. Những vị khách tiềm năng không muốn gặp bạn, sự phản đối ngày càng gay gắt hơn, khách hàng đột ngột hủy bỏ đơn đặt hàng hoặc gây áp lực buộc bạn phải giảm giá.  Tuy nhiên, bạn vẫn phải đáp ứng chỉ tiêu bán hàng của bản thân. Nếu không, thu nhập của bạn sẽ bị ảnh hưởng và khoản tiền tiết kiệm của bạn sẽ bốc hơi trong một thị trường đang rơi tự do. Trong cuốn sách Nói sao cho khách hàng thích - Bán sao cho khách hàng mua, chuyên gia bán hàng Jeb Blount cung cấp một kế hoạch chi tiết và tối quan trọng để bạn duy trì động lực, giữ cho danh sách khách hàng của bạn luôn dồi dào, đảm bảo giữ chân khách hàng và củng cố sự nghiệp của bạn trong những thời điểm đầy biến động.Jeb cung cấp cho bạn 55 lời khuyên, kỹ thuật và chiến thuật dễ sử dụng đã được kiểm chứng qua thời gian - những điều có thể giúp bạn đứng đầu khi mọi người khác đều đang thất bại. Bạn sẽ khám phá ra:- Những bí mật thực sự để bán được nhiều hàng hơn trong thời kỳ khủng hoảng- 7 bước của quy trình tìm kiếm khách hàng tiềm năng- Cách điều chỉnh thông điệp bán hàng phù hợp với thời điểm- Cách ứng phó với sự từ chối của khách hàng- Cách giữ chân khách hàng, chống lại các đối thủ cạnh tranhChúng ta không thể tránh khỏi những chu kỳ mà thị trường đi xuống. Điều mà chúng ta có thể làm là điều chỉnh, sẵn sàng vươn lên thoát khỏi khủng hoảng. Bạn sẽ học được cách làm như vậy thông qua cẩm nang súc tích và thực chiến này của Jeb Blount. Qua từng chương sách, bạn sẽ tìm thấy động lực, nguồn cảm hứng và sự tự tin để vượt lên trên sự tiêu cực, từ đó kiểm soát cuộc sống, sự nghiệp và thu nhập của mình.",https://product.hstatic.net/200000845405/product/p97996mn__i_8092612b00f34d29b8ddea1adb5bc995_master.jpg,https://www.vinabook.com/products/noi-sao-cho-khach-hang-thich-ban-sao-cho-khach-hang-mua
Agile - Phương Pháp Quản Lý Công Việc Hiệu Quả,Laura Sicola,"197,100₫",Tiếng ViệtĐịnh dạng: Bìa mềmKích thước: 19 x 13 x 2.4 cm cmNgày phát hành: 19/03/2023Số trang: 483,19/03/2023,NXB Thanh Niên,600.00 gam,"Agile - Phương Pháp Quản Lý Công Việc Hiệu QuảNgày nay, có nhiều cách thức khác nhau để quản lý dự án trong mỗi doanh nghiệp. Trong số đó, nguyên tắc Agile nổi bật hơn cả là một sự tối ưu trong công tác quản lý. Mô hình Agile ra đời, như một cuộc cách mạng trong quản lý công việc và nhanh chóng trở thành xu hướng quản trị của tương lai, đã đem lại những thành tựu lớn lao và bền vững cho nhiều doanh nghiệp tiên phong ứng dụng phương pháp này.Với mô hình theo vòng lặp: doanh nghiệp áp dụng phương pháp Agile sẽ có thể chia một dự án lớn thành các nhiệm vụ nhỏ được thực hiện trong khoảng thời gian cố định. Nhờ đó, quá trình quản lý dự án trở nên đơn giản và dễ dàng hơn, doanh nghiệp có thể chuẩn bị tốt hơn.Mô hình này giúp làm giảm được thời gian giữa các công việc, đẩy nhanh tốc độ dự án và mang đến một số ưu điểm vượt trội như:- Nâng cao năng suất lao động- Phát triển bền vững doanh nghiệp- Thích ứng đổi mới công nghệ- Tối ưu quy trình quản lý dự ánVới các công thức đột phá, mô hình Agile cho phép đội nhóm, đơn vị hoặc doanh nghiệp nhanh chóng tích lũy và nâng cấp các sản phẩm và dịch vụ để đáp ứng nhu cầu thay đổi liên tục, thậm chí ngay cả những tổ chức “khổng lồ toàn cầu” cũng có thể học cách tổ chức tinh gọn và hành động linh hoạt trong kinh doanh.",https://product.hstatic.net/200000845405/product/p97990mag_8510ad80601c440993d04e71755fa822_master.jpg,https://www.vinabook.com/products/agile-phuong-phap-quan-ly-cong-viec-hieu-qua
Business Plan - Lập Kế Hoạch Kinh Doanh Chuyên Nghiệp,Brian Finch,"144,900₫",Tiếng Việt,17/06/2023,NXB Thanh Niên,460.00 gam,"Business Plan - Lập Kế Hoạch Kinh Doanh Chuyên NghiệpKhi bắt đầu thành lập doanh nghiệp hay mở rộng quy mô hoạt động, lập ra một bản kế hoạch kinh doanh là bước đi đầu tiên không thể thiếu. BUSINESS PLAN: Lập kế hoạch kinh doanh chuyên nghiệp cung cấp những hướng dẫn chuyên môn và thực tiễn để chúng ta vạch ra một chương trình hành động hiệu quả, súc tích mà vẫn đảm bảo tính toàn diện. Nếu như muốn khơi dậy động lực, thuyết phục mọi người đầu tư tiền bạc, công sức và thời gian vào doanh nghiệp của bạn, đây chính là cuốn sách bạn cần đọc và áp dụng.Bản kế hoạch kinh doanh càng được chuẩn bị kỹ lưỡng và lôi cuốn, bạn càng có nhiều cơ hội ghi điểm trước các nhà đầu tư và khách hàng tiềm năng. Thông qua những hướng dẫn từng bước và các ví dụ cụ thể, tác giả Brian Finch sẽ trợ giúp bạn xây dựng một bản kế hoạch kinh doanh thu hút mọi tổ chức tài chính, thuyết phục họ đầu tư và hỗ trợ bạn trong công cuộc mở rộng kinh doanh. Thông qua cuốn sách, bạn sẽ biết cách:- Tạo ra bản kế hoạch kinh doanh hoàn chỉnh- Xây dựng chiến lược hoạt động cho doanh nghiệp- Đưa ra dự báo kinh doanh sát với thực tế thị trường- Làm rõ các thông tin tài chính quan trọng- Lập kế hoạch về nhân sự và phòng tránh rủi roTrong quá trình xây dựng kế hoạch, việc tham khảo ý kiến chuyên gia là điều cần thiết, nhất là về những vấn đề ngân sách và pháp lý, nhưng với tư cách là chủ doanh nghiệp, bạn phải là người đóng góp chính và hiểu tường tận mỗi chi tiết kinh doanh. Hãy xem việc lập kế hoạch giống như truyền đạt câu chuyện của mình một cách ấn tượng và chân thực, nhằm thuyết phục người đọc đồng hành với bạn trên con đường chinh phục các mục tiêu.Về tác giảBrian Finch là Giám đốc Phát triển Kinh doanh cho nhiều công ty giải trí và bán lẻ. Ông tham gia vào việc phát triển chiến lược, lập kế hoạch kinh doanh cũng như tiến hành các thương vụ mua bán sáp nhập. Ông hiện là giám đốc tài chính của Tập đoàn Edward Stanford, một doanh nghiệp về hướng dẫn du lịch tại London.Brian có bằng kỹ sư của Đại học Cambridge và bằng MBA của Trường Kinh doanh London.Brian tập trung viết về việc lập kế hoạch kinh doanh hiệu quả, kiểm soát tài chính và sử dụng các hệ thống quản lý để cải thiện hiệu quả kinh doanh. Ông đề cao những phương pháp thực tiễn, có tính áp dụng cao và hướng đến các doanh nghiệp có quy mô vừa và nhỏ.",https://product.hstatic.net/200000845405/product/p97976mbu_c150d070167f4e03ac9f14deb0d3b951_master.jpg,https://www.vinabook.com/products/business-plan-lap-ke-hoach-kinh-doanh-chuyen-nghiep
Bản Đồ Tài Nguyên Thế Giới,Masanori TobitaNgười dịch: Đặng Thị Nga,"135,000₫",Tiếng Việt,08/12/2023,Nxb văn học,550.00 gam,"Bản Đồ Tài Nguyên Thế GiớiCUỐN SÁCH KHÔNG THỂ BỎ QUA KHI MUỐN TÌM HIỂU CÁC VẤN ĐỀ VỀ TÀI NGUYÊN VÀ NĂNG LƯỢNG TRÊN THẾ GIỚI HIỆN TẠI!Từ tháng 3 đến tháng 5 năm 2020, khi người dân bị hạn chế ra khỏi nhà do đại dịch Covid-19 bùng phát, hẳn nhiều người trong số chúng ta đã nghe được thông tin rằng biển ở Venice, Ý đã trở nên sạch sẽ hơn và tình trạng ô nhiễm không khí ở Delhi, Ấn Độ cũng đã được loại bỏ. Tin tức này được EU, nơi các quy định liên quan đến môi trường rất khắt khe, xem là động lực mạnh mẽ để thúc đẩy quá trình khử carbon. Một khi phong trào khử carbon lan rộng, chúng ta sẽ bước vào kỷ nguyên năng lượng tái tạo và nhu cầu về nguồn tài nguyên khoáng sản như đất hiếm và kim loại hiếm vốn được sử dụng để làm các sản phẩm phục vụ phát triển năng lượng tái tạo sẽ tăng lên. Và Trung Quốc đã đi trước một bước, thậm chí là hai bước, trong cuộc “tranh giành tài nguyên” này.Bằng việc công bố SDGs của Liên hiệp quốc, xu hướng phục hồi xanh sẽ lan rộng khắp thế giới. Ả Rập Xê Út và các quốc gia Trung Đông khác vốn phụ thuộc vào dầu mỏ đang nỗ lực để trở thành các quốc gia “bình thường”; trong khi đó châu Phi sẽ trở thành chiến trường tranh giành tài nguyên. Tại Hoa Kỳ, tổng thống Biden đã định hướng con đường hướng tới một xã hội khử carbon, bắt đầu bằng việc ông quay trở lại Thỏa thuận Paris.Bản đồ tài nguyên thế giới là cuốn sách cơ bản để hiểu nhanh về tình hình tài nguyên và năng lượng trên thế giới hiện nay. Qua đó chúng ta cũng thấy các động thái, xu hướng liên quan đến tài nguyên sẽ làm phát sinh những rủi ro địa chính trị mới như thế nào?Mời bạn đón đọc!",https://product.hstatic.net/200000845405/product/p97766mban_e5f942c84cd64c4eb5b9767811bf778e_master.jpg,https://www.vinabook.com/products/ban-do-tai-nguyen-the-gioi
NFT Master - Từ Tay Mơ Đến Bậc Thầy,"Imke Rudel, Jochen Windecker","119,000₫",Tiếng ViệtĐịnh dạng: Bìa mềmKích thước: 15.5x24cm cmNgày phát hành: 15/10/2023Số trang: 308,15/10/2023,NXB Công Thương,450.00 gam,"Mục lụcLời giới thiệuPhần 1: Làm quen với NFTChương 1: Giới thiệu về token không thể thay thếChương 2: Sở hữu NFTChương 3: Tương lai của NFTPhần 2: Mua bán NFTChương 4: Tham gia vào trò chơi NFTChương 5: Đầu tư vào NFTPhần 3: Phát triển kiến thức: Hướng dẫn tường bước để lập trình NFT của riêng bạnChương 6: Ethereum là gì?Chương 7: Tạo tài khoản EthereumChương 8: Thiết lập môi trường phát triểnChương 9: Triển khai hợp đồng thông minh đầu tiên của bạnChương 10: Khám phá các tiêu chuẩn TokenChương 11: Xây dựng Token ERC-721Phần 4: Top 10Chương 12: 10 thị trường cho NFTChương 13: 10 NFT đắt nhấtĐỌC THỬ SÁCHĐôi nét về tác giả:Trong suốt sự nghiệp của mình, Tiana Laurence vẫn luôn đứng ở vị trí tuyến đầu trong các lĩnh vực blockchain, tiền mã hóa, và tiền mã hóa không thể thay thế. Cô là tác giả của cuốn sách Blockchain for Dummies và là người đứng đầu quỹ đầu tư mạo hiểm Laurence Innovation.Seoyoung Kim là Phó Giáo sư chuyên ngành phân tích tài chính và kinh doanh tại Đại học Santa Clara; tại đây, cô dạy công nghệ tài chính và kỹ thuật tài chính cho chương trình đào tạo sau đại học.",https://product.hstatic.net/200000845405/product/p97737mhft_154babb89ffe409199dd6a3875e84092_master.jpg,https://www.vinabook.com/products/nft-master-tu-tay-mo-den-bac-thay
Con À Con Là Chủ Của Doanh Nghiệp Đấy!,Park Young OkNgười dịch: Park Young Ok,"159,000₫",Tiếng ViệtĐịnh dạng: Bìa mềmKích thước: 	15×23 cm cmNgày phát hành: 20/01/2024Số trang: 180,20/01/2024,NXB Công Thương,230.00 gam,"Đó là lý do ra đời cuốn sách “Con à, con là chủ của doanh nghiệp đấy” của “nhà nông chứng khoán” Park Young Ok. Nội dung cuốn sách tổng hợp những điều mà ông đã dạy cho con của mình nhằm giúp con:– Hiểu được thói quen quản lý tài chính hợp lý– Hiểu được ý nghĩa của sự giàu có và dòng chảy của đồng tiền– Hiểu được tầm quan trọn của những thứ không thể mua bằng tiềnMục đích chúng ta dạy con về kinh tế thông qua việc đầu tư chứng khoán là vì chúng ta muốn con có một sự hiểu biết đúng đắn về kinh tế và sống đời sống đủ đầy. Và ngoài ra còn một mục đích quan trọng nữa là chúng ta giúp cho con trở thành người chủ của cuộc đời này. Có thể bạn nghĩ rằng nó quá lớn lao, nhưng thực sự không phải như vậy đâuMục lụcLời mở đầu: Dạy con về kinh tế, hãy bắt đầu ngay bây giờChương 1: Dạy con làm giàu, cha mẹ phải đi đầuNhững đứa trẻ chỉ tiết kiệm tiền và chạy theo đồng tiềnKiến thức về kinh tế cũng cần được giáo dục sớmNgay bây giờ, hãy bắt đầu trong chính gia đình của bạnHãy giúp con xem trọng thời gian & ước mơCách dạy con về kinh tế của những người giàu bậc nhất thế giớiChương 2: Hãy nuôi dưỡng con trở thành một nhà đầu tư thông minh và mạnh mẽĐầu tư là quá trình học hỏi và nhẫn nạiĐầu tư là cách học về thất bại tuyệt vời nhấtĐầu tư là cách học kinh doanh tuyệt vời nhấtHãy cùng gặp nhà đầu tư nhỏ tuổi thông minhThay vì cho tiền tiêu vặt, hãy tặng “quỹ đầu tư dành cho trẻ em”Chương 3: Học kinh tế một cách thông minh qua chứng khoánĐầu tư chứng khoán thế nào?Đầu tư và đầu cơ khác nhau như thế nào?Đầu tư chứng khoán là nhận lại những gì bạn đã nỗ lực1 lần làm hơn 100 lần nghĩChương 4: Nếu muốn trở thành vua chứng khoán thì phải trở thành nhà thám hiểm kiệt xuấtPhải biết về các loại thị trường chứng khoánCách phân biệt cổ phiếu tốt & cổ phiếu xấuĐầu tư chứng khoán cũng cần toán họcChương 5: Đầu tư với tâm thế của nhà nông cùng với chaĐầu tư với tâm thế của một nhà nôngGiai đoạn chuẩn bị đầu tư: tìm hiểu kỹ và phân tích sâuGiai đoạn đầu tư: kiểm tra kỹ và đầu tư một cách quả cảmGiai đoạn quản lý chứng khoán: theo dõi sâu sát và ứng phó kịp thờiGiai đoạn thu hoạch chứng khoán: xây dựng mục tiêu và nhạy bén nắm bắt cơ hộiLời kết: Đừng chỉ lo lắng mà hãy hành độngĐôi nét về tác giả:Nhiều người gọi tác giả Park Young Ok là siêu sao trong đầu tư chứng khoán nhưng ông đều từ chối và tự gọi mình là ‘Nhà nông chứng khoán’. Ông quan niệm rằng việc đầu tư chứng khoán cũng giống như việc làm nông.Với tình yêu dành cho các con, ông mong muốn các con có một tương lai tốt đẹp, đồng thời hy vọng hiểu biết của mình có thể giúp cho những ông bố, bà mẹ khác giúp con mình chuẩn bị cho tương lai nên ông đã viết nên cuốn sách này.Ông biết việc đầu tư chứng khoán như một nhà nông có thể giúp ích cho nhiều người nên ông đã viết rất nhiều sách chia sẻ, trong số đó có cuốn Chứng khoán, hãy đầu tư như một nhà nông” đã được dịch sang tiếng Việt.Ngoài ra, ông Park còn tổ chức nhiều chương trình chia sẻ rộng rãi trên các phương tiện truyền thông đại chúng. Ông Park cũng đã đến Làng Việt tại huyện Bông Hoa, tỉnh Gyongsangbuk-do, Hàn Quốc để chia sẻ và hứa sẽ giúp cho những trẻ em ở Làng Việt có thể trở thành những tỷ phú tương lai thông qua đầu tư chứng khoán.Mời bạn đón đọc!",https://product.hstatic.net/200000845405/product/p97718mcon____0100083f85854da5aa8dd4c120b40de0_master.jpg,https://www.vinabook.com/products/con-a-con-la-chu-cua-doanh-nghiep-day
Sự Trỗi Dậy Của Chủ Nghĩa Xã Hội Công Nghệ,Gregg Thompson,"190,000₫",Tiếng Việt,09/10/2023,Nxb Thế giới,500.00 gam,"Sự Trỗi Dậy Của Chủ Nghĩa Xã Hội Công NghệChủ nghĩa xã hội công nghệ có dáng dấp như thế nào?Khi công nghệ định hình lại cung và cầu, thị trường vốn sẽ thích ứng và tình trạng của thị trường lao động cũng sẽ đảo chiều. Nếu nền kinh tế chưa giáo dục, tái đào tạo và hỗ trợ người dân một cách đầy đủ, cũng như thiếu đầu tư vào cơ sở hạ tầng thế hệ mới và thiếu tập trung vào khả năng cạnh tranh của thế kỷ 21, thì tác động sẽ rất tàn khốc. Công nghệ sẽ thay thế các công việc truyền thống là một chuyện, nhưng nếu đa số người dân nhận ra rằng họ không có tương lai kinh tế, không được có phần trong xã hội, không được chia sẻ sự thành công mà họ thấy người khác được hưởng, thì đây lại là một vấn đề lớn.Chủ nghĩa xã hội công nghệ không phải là một cái gì đó hoàn toàn mới, nhưng nó là một triết lý được thúc đẩy hình thành bởi con người và vì con người. Nó được tiếp sức bởi những tiến bộ đáng kinh ngạc trong công nghệ và được củng cố thông qua những thách thức liên tục xảy ra với hiện trạng.Sự Trỗi Dậy Của Chủ Nghĩa Xã Hội Công Nghệ - Hướng đi tiềm năng trong tương laiTrong cuốn sách Sự Trỗi Dậy Của Chủ Nghĩa Xã Hội Công Nghệ, chúng ta sẽ xem xét một loạt các kết quả có thể xảy ra, nhưng với tư cách là một nhà tương lai học, một doanh nhân và một học giả, chúng tôi quan tâm nhất đến khả năng thích ứng của các mô hình xã hội, chính trị và kinh tế của chúng ta trước một tương lai đang nhanh chóng đổ ập xuống loài người.Cuốn sách The Rise of Technosocialism: How Inequality, AI and Climate will Usher in a New World này nói về việc đối mặt với những thực tế khắc nghiệt trong tương lai. Đó là hiểu được sự phát triển của các phong trào xã hội mà chúng ta thấy ngày nay và cách chúng sẽ diễn ra, và có những cuộc trao đổi nghiêm túc về chính sách nhằm giảm thiểu rủi ro về sự ổn định, tự do và một tương lai tốt đẹp của chúng ta. Chúng ta cũng sẽ xem xét các kết quả có thể xảy ra nếu ta cứ cố chấp giữ lấy những hệ thống đầy lỗ hổng và rạn nứt hiện nay.Sự Trỗi Dậy Của Chủ Nghĩa Xã Hội Công Nghệ giúp bạn suy nghĩ về tương lai của bạn, tương lai của gia đình bạn và cộng đồng của bạn. Là những người lạc quan, chúng tôi hy vọng bạn thấy rằng những thay đổi này không phải nhằm chia rẽ chúng ta và chúng ta có thể xây dựng một tương lai thịnh vượng hơn và hòa hợp hơn cho tất cả mọi người.Sự Trỗi Dậy Của Chủ Nghĩa Xã Hội Công Nghệ không chỉ là một lộ trình thích hợp cho bất kỳ ai cố gắng điều hướng sự giao thoa của các thay đổi ảnh hưởng đến xã hội, mà còn là một cẩm nang chi tiết để tạo ra một thế giới bình đẳng và bền vững hơn.Mời bạn đón đọc!",https://product.hstatic.net/200000845405/product/p97685ms____37f2212f6b394822a6f7bf0bf4d6a5a2_master.jpg,https://www.vinabook.com/products/su-troi-day-cua-chu-nghia-xa-hoi-cong-nghe
Giải Mã Copywriting - Write Your Brand Lit,Oscar Wilde,"170,100₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/_gi_i-m_-copywriting_-b_a-1_8a0eda164bfc4a4ea6854bf87e75fe42_master.jpg,https://www.vinabook.com/products/giai-ma-copywriting-write-your-brand-lit
Hàn Quốc - Quốc Gia Gây Sững Sờ,Daniel Tudor,"202,500₫",Tiếng Việt,30/11/2021,The Gioi Publishers,420.00 gam,"""Sáu mươi năm trước, Hàn Quốc là một vùng kinh tế hoang tàn. Ngày nay, nó không chỉ là nền kinh tế đứng thứ 11 trên toàn thế giới, mà còn là một nền dân chủ đầy sức sống và một lực lượng văn hóa mới nổi. Sự biến hình này là chủ đề của cuốn sáchHàn Quốc: Quốc gia gây sững sờcủa Daniel Tudor, nhà báo thường trú tại Hàn Quốc của tờThe Economist.""- Time Magazine""Được viết với tình cảm yêu mến và hiểu biết sâu sắc, cuốn sách của Daniel Tudor đã lấp đầy khoảng trống khổng lồ trong sự hiểu biết của chúng ta về những đất nước Á châu còn ít được biết tới... Tudor đã giúp 'đất nước phi thường' này bằng cách mở các bí mật của nó ra cho thế giới.""- David Pilling, Financial Times""Cứ năm năm lại một thế hệ mới, thật khó để bắt kịp Hàn Quốc [...] Daniel Tudor đã làm được một công việc tuyệt vời là khỏa lấp khoảng trống đó. Anh không chỉ am hiểu về đất nước Hàn Quốc mới mà có vẻ như còn chiếm lĩnh những tri thức đó nhẹ tênh lôi cuốn độc giả.""– Michael Breen, tác giả The KoreansNói đến những ""Con Hổ châu Á"" thì thế giới không thể không nhắc tới Hàn Quốc. Ngày nay, chi trong vòng một thế hệ, Hàn Quốc - từ một nửa lãnh thổ Triều Tiên bước ra khỏi đống tro tàn của hơn năm mươi năm bị thực dân Nhật đô hộ và một cuộc nội chiến khốc liệt - đã vươn minh đứng dậy thành một cường quốc châu Á. Hàn Quốc cũng là nền văn hóa sản sinh ra hiện tượngHallyucó sức ảnh hưởng rộng khắp thế giới. Hàn Quốc được coi là một hình mẫu được nhiều quốc gia đang phát triển học hỏi, được nhiều nước lớn nề trọng.Thế nhưng đất nước và người dân Hàn Quốc cũng phải trả giá không ít cho cuộc bứt phá ngoạn mục ấy. Liệu Hàn Quốc có thể tự nhận thức và sửa chữa các vấn đề của mình? Liệu đất nước này có thể thêm một lần nữa trải nghiệm “phép màu"" khả dĩ đẩy nó lên hàng ngũ các cường quốc hàng đầu thế giới? Thời gian sẽ trả lời những câu hỏi đó.DANIEL TUDORTốt nghiệp cử nhân ngành Triết học, Chính trị học và Kinh tế học tại Đại học Oxford. Anh sống ở Seoul nhiều năm và làm việc với tư cách nhà báo thường trú tại Hàn Quốc của tờThe Economisttừ năm 2010-2013.Hàn Quốc: Quốc gia gây sững sờnhận được nhiều lời khen ngợi nhiệt thành và đã được dịch ra tiếng Hàn Quốc, tiếng Trung, tiếng Ba Lan, tiếng Thái. Cuốn sách thứ hai của anh,North Korea Confidential(viết chung với James Pearson), được tờ The Economist chọn làm một trong những cuốn sách hay nhất năm 2015. Anh cũng là người đồng sáng lập Công ty The Booth Brewing có trụ sở chính tại Seoul.",https://product.hstatic.net/200000845405/product/p97276m8935235234772_947c88e75dcc4faab2da825fb38d2c9c_master.jpg,https://www.vinabook.com/products/han-quoc-quoc-gia-gay-sung-so-1
